V,I,G,P,no_module_fault,fault,partial_shading
140.43788,9.78256,840.45854,1373.8419873728,0,0,0
140.74662,9.82058,840.40574,1382.2134414396,0,0,0
140.4606,9.86882,840.62035,1386.180378492,0,0,0
143.00268,9.85042,840.48089,1408.6364591256,0,0,0
140.20227,9.80528,840.4645,1374.7225139856,0,0,0
138.13814,9.84109,840.50219,1359.4298681726,0,0,0
140.26837,9.84147,840.6229,1380.4469553039,0,0,0
140.52747,9.83533,840.87839,1382.1340415151,0,0,0
141.72959,9.81833,840.61013,1391.5478853847,0,0,0
136.70283,9.87199,840.49175,1349.5289707317,0,0,0
140.20197,9.88618,840.40297,1386.0619117746,0,0,0
139.76097,9.86108,840.65228,1378.1941060476,0,0,0
138.79111,9.82218,840.41447,1363.2312648198,0,0,0
141.62842,9.82561,840.26458,1391.5856198362,0,0,0
137.15603,9.94944,840.62375,1364.6256911232,0,0,0
139.59324,9.92569,840.49175,1385.5592263356,0,0,0
139.22295,9.90145,840.7681,1378.5090782775,0,0,0
137.34021,9.93324,840.75235,1364.2332675804,0,0,0
138.45513,9.95227,840.64228,1377.9428366451,0,0,0
136.84187,9.93205,840.40766,1359.1202949335,0,0,0
138.85119,9.925,840.80515,1378.09806075,0,0,0
136.1515,9.92784,840.58969,1351.69030776,0,0,0
140.89097,9.91956,840.60481,1397.5764303732,0,0,0
139.69133,9.93355,840.6806,1387.6308111215,0,0,0
136.71523,9.94223,840.18773,1359.2542611629,0,0,0
138.23795,9.95886,840.04338,1376.692390737,0,0,0
139.74361,9.91761,840.39914,1385.9226239721,0,0,0
139.99587,9.92185,840.04359,1389.0180227595,0,0,0
138.93855,9.94311,840.35528,1381.4812858905,0,0,0
136.00219,9.90242,840.16942,1346.7508062998,0,0,0
137.6237,9.91732,839.99611,1364.858272484,0,0,0
139.62097,9.95697,839.90563,1390.2018096609,0,0,0
139.26804,9.92113,839.70614,1381.6963296852,0,0,0
138.51941,9.94199,839.9795,1377.1585890259,0,0,0
137.0876,9.9408,840.30674,1362.76041408,0,0,0
139.75647,9.91652,840.14238,1385.8978298844,0,0,0
136.75704,9.9511,840.32824,1360.882980744,0,0,0
135.65827,9.94741,840.28289,1349.4484315807,0,0,0
138.01216,9.94053,840.45833,1371.9140168448,0,0,0
139.33207,9.91016,840.17793,1380.8031068312,0,0,0
135.97794,9.91032,840.12322,1347.5848983408,0,0,0
137.70595,9.9241,839.98781,1366.607618395,0,0,0
139.85349,9.94893,840.04423,1391.3925822657,0,0,0
140.23396,9.9353,840.39829,1393.266462788,0,0,0
137.07338,9.93757,840.32547,1362.1763088866,0,0,0
137.83021,9.90655,840.25905,1365.4218668755,0,0,0
136.4612,9.9581,840.2682,1358.89427572,0,0,0
137.98513,9.9627,840.42192,1374.704454651,0,0,0
139.37823,9.9632,840.20987,1388.653181136,0,0,0
139.14809,9.92229,840.6146,1380.6677019261,0,0,0
138.60191,9.96939,840.38126,1381.7764955349,0,0,0
137.97425,9.96348,840.34315,1374.70368039,0,0,0
138.28963,9.91866,840.28673,1371.6478214958,0,0,0
136.51607,9.93763,840.50219,1356.6461927141,0,0,0
136.15221,10.03218,840.84156,1365.9034781178,0,0,0
136.08615,10.01167,840.74937,1362.4496253705,0,0,0
139.14252,9.99415,840.99612,1390.611216258,0,0,0
134.95529,9.99827,841.0898,1349.3194273483,0,0,0
138.45721,10.04115,840.78428,1390.2696141915,0,0,0
139.15578,10.02718,840.67634,1395.3400541004,0,0,0
135.82696,10.01822,840.63674,1360.7443672112,0,0,0
138.5929,10.05016,840.82431,1392.880819864,0,0,0
134.12128,10.009,840.59799,1342.41989152,0,0,0
133.8515,10.02598,840.46429,1341.99246197,0,0,0
137.6772,9.93119,840.72318,1367.298431868,0,0,0
137.22198,9.94585,841.08384,1364.789229783,0,0,0
138.78944,9.94775,841.00847,1380.64265176,0,0,0
138.22464,9.92825,840.83772,1372.32878208,0,0,0
138.20961,9.93898,840.62141,1373.6625495978,0,0,0
139.52005,9.95318,840.73744,1388.668171259,0,0,0
139.62047,9.94197,840.86348,1388.1025241259,0,0,0
140.1594,9.92419,840.93907,1390.968515886,0,0,0
135.36243,9.95418,840.99591,1347.4219934574,0,0,0
138.50737,9.97434,840.88009,1381.5196008858,0,0,0
141.71897,9.82037,841.29185,1391.7327214189,0,0,0
140.30142,9.8481,841.11684,1381.702414302,0,0,0
137.40272,9.8832,840.90777,1357.978562304,0,0,0
141.05142,9.86671,840.83964,1391.7134562282,0,0,0
139.64577,9.84154,841.02146,1374.3294312858,0,0,0
138.98825,9.86875,841.23053,1371.6402921875,0,0,0
138.68912,9.8914,841.07447,1371.829561568,0,0,0
136.67373,9.88846,841.0453,1351.4927121558,0,0,0
138.44127,9.86252,841.02529,1365.3797942004,0,0,0
137.66627,9.8847,840.91841,1360.789779069,0,0,0
139.79837,9.86319,841.58693,1378.8578850003,0,0,0
137.83739,9.84435,841.24693,1356.9195102465,0,0,0
141.11074,9.87352,841.27375,1393.2597136048,0,0,0
137.22416,9.86421,841.14431,1353.6079313136,0,0,0
133.65457,9.86308,841.25054,1318.2457162756,0,0,0
141.8126,9.84814,841.71297,1396.590338564,0,0,0
137.21282,9.86605,841.67316,1353.748542761,0,0,0
140.10185,9.87866,841.58523,1384.018541521,0,0,0
139.13715,9.86502,841.192,1372.590767493,0,0,0
136.99634,9.84849,841.6259,1349.2070845266,0,0,0
139.66268,9.7715,841.4247,1364.71387762,0,0,0
139.30292,9.7529,841.33102,1358.607448468,0,0,0
141.13255,9.76607,841.33975,1378.3103625785,0,0,0
141.19319,9.77091,841.7613,1379.5859521029,0,0,0
139.67164,9.76234,841.62866,1363.5220380376,0,0,0
140.07741,9.74505,841.43386,1365.0613643205,0,0,0
140.92068,9.79305,841.58225,1380.043265274,0,0,0
136.58926,9.7794,841.31889,1335.761009244,0,0,0
140.8186,9.74572,841.52881,1372.378646392,0,0,0
140.9922,9.80334,841.23011,1382.194473948,0,0,0
139.16332,9.77875,841.21563,1360.84331545,0,0,0
141.41589,9.80369,841.02146,1386.3975466341,0,0,0
139.70454,9.81058,841.19476,1370.5825660332,0,0,0
139.69087,9.78101,841.06298,1366.3177963787,0,0,0
139.18326,9.73732,841.20434,1355.2719412632,0,0,0
141.62928,9.77569,841.13409,1384.5239362032,0,0,0
140.4439,9.79368,841.09661,1375.462614552,0,0,0
139.96388,9.7638,841.31974,1366.579331544,0,0,0
139.26911,9.78005,841.34997,1362.0588592555,0,0,0
140.81748,9.78896,841.63207,1378.4566790208,0,0,0
139.07748,9.79235,841.99209,1361.895361278,0,0,0
141.22619,9.76512,841.87946,1379.0906924928,0,0,0
136.70835,9.75999,841.78515,1334.2721289165,0,0,0
141.1072,9.75213,841.72404,1376.095758336,0,0,0
142.67592,9.80613,841.78302,1399.0986193896,0,0,0
142.16533,9.81249,841.77365,1394.9958789717,0,0,0
140.24949,9.78265,841.8437,1372.0116733485,0,0,0
140.32567,9.7346,842.00912,1366.014267182,0,0,0
137.76694,9.80627,841.85626,1350.9798107138,0,0,0
137.59667,9.80692,842.00891,1349.3995349564,0,0,0
140.80255,9.74729,842.4773,1372.4432875895,0,0,0
140.2209,9.77661,842.37255,1370.885053149,0,0,0
140.24211,9.82681,842.20351,1378.1325689691,0,0,0
138.9758,9.80131,842.31251,1362.144898298,0,0,0
139.02778,9.76974,842.37404,1358.2652633772,0,0,0
137.68191,9.78082,842.35637,1346.6419789662,0,0,0
134.84976,9.77907,842.51562,1318.7052425232,0,0,0
141.37752,9.80322,842.36659,1385.9549316144,0,0,0
140.21634,9.77938,842.51435,1371.2288710692,0,0,0
142.80924,9.72115,842.04255,1388.270043426,0,0,0
140.1836,9.7633,842.01189,1368.65454188,0,0,0
142.46739,9.77261,841.5897,1392.2782401879,0,0,0
140.14493,9.78272,841.73639,1370.9986096096,0,0,0
142.49629,9.80576,841.7745,1397.2844206304,0,0,0
137.05612,9.80928,842.11558,1344.4218567936,0,0,0
141.73071,9.74969,841.68168,1381.8304859799,0,0,0
139.06376,9.78783,842.16965,1361.1324420408,0,0,0
136.47229,9.82251,842.06852,1340.5004332479,0,0,0
139.4419,9.7713,841.96441,1362.52863747,0,0,0
139.88047,9.80758,841.8965,1371.8888999626,0,0,0
140.20526,9.75238,842.68786,1367.3349735188,0,0,0
138.06596,9.7795,842.86585,1350.21605582,0,0,0
141.40941,9.79797,842.53053,1385.5251568977,0,0,0
139.28085,9.74095,842.18881,1356.7277958075,0,0,0
139.23818,9.76148,842.37319,1359.1707093064,0,0,0
137.59976,9.79778,842.5284,1348.1721765328,0,0,0
139.89267,9.78234,842.64954,1368.4776614478,0,0,0
140.3858,9.79271,842.42897,1374.757427518,0,0,0
139.0133,9.80278,842.75429,1362.716796974,0,0,0
139.6027,9.8019,842.45899,1368.37170513,0,0,0
143.25717,9.77134,842.446,1399.8145155078,0,0,0
141.21161,9.81464,842.48028,1385.9411159704,0,0,0
143.71082,9.74941,842.5384,1401.0957056162,0,0,0
138.98425,9.72933,842.31294,1352.2236330525,0,0,0
141.06939,9.78948,842.40683,1380.9959720172,0,0,0
139.76426,9.79672,842.32805,1369.2313212272,0,0,0
135.5541,9.76333,842.40768,1323.459411153,0,0,0
139.55583,9.74767,842.66742,1360.3441774161,0,0,0
139.63762,9.81034,842.56608,1369.8925289908,0,0,0
140.48773,9.78172,842.50413,1374.2116382956,0,0,0
140.27131,9.77125,842.80006,1370.6260378375,0,0,0
139.65023,9.77584,842.74833,1365.1983044432,0,0,0
138.66103,9.72557,842.79432,1348.5575535371,0,0,0
138.21411,9.724,842.8733,1343.99400564,0,0,0
134.42708,9.80677,842.71235,1318.2954553316,0,0,0
137.0631,9.80708,842.74684,1344.188786748,0,0,0
140.75012,9.74473,842.37383,1371.5719168676,0,0,0
140.35735,9.72714,842.7049,1365.275593479,0,0,0
140.05251,9.7805,842.72278,1369.783574055,0,0,0
139.80551,9.80025,842.95655,1370.1289493775,0,0,0
137.68975,9.85805,842.2842,1357.3524399875,0,0,0
139.45379,9.83826,842.09258,1371.9826440054,0,0,0
139.31309,9.87394,842.34125,1375.5690918746,0,0,0
137.23656,9.87194,842.27909,1354.7910861264,0,0,0
138.82036,9.84471,842.25631,1366.6461862956,0,0,0
141.87278,9.88708,842.16752,1402.7075256824,0,0,0
136.56268,9.91292,842.3717,1353.7349218256,0,0,0
137.06826,9.8631,842.1077,1351.917955206,0,0,0
139.41761,9.84699,841.97847,1372.8438114939,0,0,0
140.51562,9.86477,842.04766,1386.1542727074,0,0,0
138.25901,9.87104,842.38405,1364.7602180704,0,0,0
138.17281,9.85179,842.47262,1361.2495078299,0,0,0
138.43357,9.84543,842.75982,1362.9380230851,0,0,0
140.78393,9.88694,842.07725,1391.9222688742,0,0,0
139.16585,9.85741,841.9527,1371.8148414485,0,0,0
140.6951,9.83792,842.33827,1384.147138192,0,0,0
142.03019,9.87179,841.96974,1402.0922093401,0,0,0
138.2711,9.89216,842.25843,1367.799844576,0,0,0
139.40389,9.85362,842.07044,1373.6329585818,0,0,0
140.82371,9.85485,842.18498,1387.7965384935,0,0,0
137.90658,9.90885,841.37829,1366.495615233,0,0,0
139.44225,9.84522,841.26651,1372.839628545,0,0,0
140.09244,9.82434,841.16772,1376.3157619896,0,0,0
140.06283,9.86657,841.40107,1381.9397165931,0,0,0
134.70015,9.86901,841.09278,1329.3571273515,0,0,0
138.66943,9.84381,841.28951,1365.0355217283,0,0,0
138.1927,9.86193,841.36189,1362.846733911,0,0,0
140.085,9.86263,841.10172,1381.60652355,0,0,0
139.86113,9.83096,841.35998,1374.9691745848,0,0,0
138.31453,9.81748,841.22436,1357.9001319844,0,0,0
139.65645,9.84239,841.93099,1374.5532469155,0,0,0
139.24714,9.87748,841.74427,1375.4108404072,0,0,0
141.92517,9.84676,841.42236,1397.5030869492,0,0,0
138.7452,9.84834,841.46132,1366.409902968,0,0,0
138.1968,9.84885,841.55031,1361.07955368,0,0,0
139.86645,9.85078,841.80346,1377.793628331,0,0,0
138.53561,9.86178,841.46196,1366.2077079858,0,0,0
139.52754,9.87095,841.72426,1377.269370963,0,0,0
139.20093,9.85565,841.46217,1371.9156457545,0,0,0
139.9613,9.85358,841.68338,1379.119866454,0,0,0
141.85021,9.79209,841.20349,1389.0100228389,0,0,0
138.91997,9.74797,841.24799,1354.1876999609,0,0,0
142.35796,9.77255,841.07681,1391.200281998,0,0,0
141.25934,9.78621,841.35742,1382.3935657014,0,0,0
138.86506,9.77185,841.11301,1356.968536561,0,0,0
140.33012,9.76471,841.11982,1370.2829260652,0,0,0
139.27412,9.74221,841.17667,1356.8377246052,0,0,0
138.84081,9.80182,841.01273,1360.8926282742,0,0,0
137.98215,9.76666,841.32293,1347.624745119,0,0,0
139.52967,9.77988,841.22776,1364.5834290396,0,0,0
141.67701,9.75995,841.55117,1382.7605337495,0,0,0
140.16203,9.77576,841.45877,1370.1903663928,0,0,0
140.44294,9.78718,841.43769,1374.5403335092,0,0,0
141.73789,9.79873,841.69339,1388.8513148797,0,0,0
138.80503,9.77889,841.44258,1357.3591198167,0,0,0
139.92789,9.75367,841.44152,1364.8104628563,0,0,0
140.04157,9.80783,841.32953,1373.5039114931,0,0,0
138.51982,9.77171,841.56777,1353.5755102922,0,0,0
141.52916,9.73567,841.56075,1377.8811971372,0,0,0
139.62168,9.78909,841.6061,1366.7691914712,0,0,0
139.29244,9.75314,840.59522,1358.5386682616,0,0,0
142.79512,9.75961,840.98803,1393.6246811032,0,0,0
135.0058,9.81417,841.18689,1324.969872186,0,0,0
139.5247,9.78421,841.06617,1365.138964987,0,0,0
141.57143,9.73117,840.88222,1377.6556524731,0,0,0
140.03965,9.7142,840.71977,1360.37316803,0,0,0
140.61781,9.79659,841.00954,1377.5750312679,0,0,0
139.63018,9.81323,840.53029,1370.2230712814,0,0,0
139.69426,9.75077,840.83772,1362.1265995802,0,0,0
139.59516,9.72219,840.81196,1357.1706686004,0,0,0
139.55001,9.74152,840.86753,1359.4292134152,0,0,0
140.04881,9.81408,841.14643,1374.4502252448,0,0,0
139.23464,9.80213,841.06106,1364.7960417832,0,0,0
140.85463,9.74272,841.07788,1372.3072207936,0,0,0
141.40693,9.75902,840.98612,1379.9930580086,0,0,0
141.45076,9.79062,841.09981,1384.8906398712,0,0,0
139.45,9.75943,840.88946,1360.9525135,0,0,0
136.40897,9.75763,841.07575,1331.0282579411,0,0,0
140.31757,9.74641,841.06425,1367.5925674237,0,0,0
141.75976,9.72172,841.04467,1378.1486939872,0,0,0
139.65635,9.841,841.26417,1374.35814035,0,0,0
138.82532,9.85926,841.23117,1368.7149244632,0,0,0
140.9017,9.84345,841.25267,1386.958838865,0,0,0
137.54808,9.86299,841.41682,1356.6353375592,0,0,0
140.47361,9.89412,841.28823,1389.8627541732,0,0,0
137.29765,9.83107,841.00932,1349.7828079855,0,0,0
140.31048,9.81365,841.03743,1376.957942052,0,0,0
141.3592,9.85817,841.03274,1393.543024664,0,0,0
140.12296,9.86438,841.63888,1382.2261241648,0,0,0
142.21908,9.81555,841.46984,1395.958490694,0,0,0
141.90937,9.86052,841.49581,1399.3001810724,0,0,0
137.36026,9.89502,841.5748,1359.1825199052,0,0,0
140.59109,9.87971,841.49198,1388.9991977839,0,0,0
139.87323,9.81129,841.23713,1372.3368227667,0,0,0
141.97593,9.83175,841.31718,1395.8718497775,0,0,0
137.6812,9.88677,841.34848,1361.222357724,0,0,0
137.90253,9.87802,841.30654,1362.2039493906,0,0,0
140.69216,9.85981,841.46579,1387.1979660896,0,0,0
139.34609,9.81293,841.34039,1367.3934269437,0,0,0
139.97087,9.86946,841.09108,1381.4369026302,0,0,0
138.43398,9.85531,841.03956,1364.3097874338,0,0,0
139.10679,9.86978,841.22287,1372.9534138062,0,0,0
141.56409,9.86251,840.6789,1396.1772532659,0,0,0
136.22782,9.85418,841.0468,1342.4134592876,0,0,0
139.35657,9.85467,840.99421,1373.3130096819,0,0,0
139.33536,9.8436,841.30526,1371.561549696,0,0,0
141.39094,9.84596,840.91203,1392.1295396024,0,0,0
139.20893,9.89628,841.14154,1377.6505497804,0,0,0
141.7753,9.87932,841.18603,1400.643556796,0,0,0
138.00695,9.85086,841.32634,1359.487143477,0,0,0
139.50092,9.85819,839.99909,1375.2265745348,0,0,0
137.80657,9.85061,840.18304,1357.4787765077,0,0,0
139.46503,9.86256,840.04785,1375.4822262768,0,0,0
139.45192,9.85626,840.01932,1374.4743810192,0,0,0
137.51792,9.85961,839.87923,1355.8730592112,0,0,0
138.0402,9.89305,840.08872,1365.63860061,0,0,0
140.31914,9.83219,839.8673,1379.6444451166,0,0,0
137.39245,9.83015,840.08958,1350.5883923675,0,0,0
137.98944,9.88535,840.02762,1364.073910704,0,0,0
138.85827,9.86592,840.5503,1369.9645831584,0,0,0
139.16454,9.86368,839.89541,1372.6744899072,0,0,0
138.90519,9.86926,840.05061,1370.8914354594,0,0,0
136.91789,9.82853,839.89903,1345.7015894017,0,0,0
136.79541,9.8493,840.39552,1347.339031713,0,0,0
138.27859,9.84455,840.32526,1361.2904931845,0,0,0
135.84999,9.86723,840.24031,1340.4630968277,0,0,0
139.5288,9.87319,839.91159,1377.594352872,0,0,0
140.38878,9.8824,840.08553,1387.378079472,0,0,0
138.9717,9.87542,840.07574,1372.403905614,0,0,0
137.4504,9.84551,839.78023,1353.269287704,0,0,0
138.98162,9.94462,840.05956,1382.1193978844,0,0,0
137.16291,9.94596,840.17027,1364.2168163436,0,0,0
135.39188,9.91146,839.92266,1341.9312029448,0,0,0
135.85935,9.91959,840.53795,1347.6690496665,0,0,0
135.83177,9.95756,840.49814,1352.5529996812,0,0,0
134.65495,9.95976,840.58437,1341.130984812,0,0,0
137.81254,9.94372,840.11725,1370.3693102488,0,0,0
135.79006,9.94109,840.36167,1349.9012075654,0,0,0
137.11903,9.94625,840.23499,1363.8201521375,0,0,0
137.22982,9.96477,840.20199,1367.4635934414,0,0,0
135.84847,9.97467,840.08447,1355.0436582549,0,0,0
136.10665,9.92401,839.56988,1350.7237556665,0,0,0
135.59267,9.96694,839.73722,1351.4440063298,0,0,0
136.89805,9.95511,839.93139,1362.8351465355,0,0,0
138.63011,9.9543,839.84069,1379.965703973,0,0,0
137.06963,9.96047,839.91627,1365.2779375261,0,0,0
138.64681,9.96541,839.95119,1381.6723068421,0,0,0
138.83302,9.93484,839.89519,1379.2838404168,0,0,0
138.93688,9.89921,839.98696,1375.3653518648,0,0,0
138.64701,9.96428,840.0883,1381.5176288028,0,0,0
141.94956,9.91597,840.29311,1407.5675784732,0,0,0
137.49291,9.88826,839.87199,1359.5656422366,0,0,0
139.69704,9.93758,839.95992,1388.2505107632,0,0,0
137.79032,9.94877,839.7402,1370.8442019064,0,0,0
136.1105,9.95929,840.21647,1355.563941545,0,0,0
138.25764,9.91925,840.32484,1371.41209557,0,0,0
139.78936,9.90485,840.41042,1384.592642396,0,0,0
136.63891,9.95291,839.9299,1359.9547737281,0,0,0
135.20573,9.97063,840.16835,1348.0863077099,0,0,0
139.77803,9.96016,840.12471,1392.2115432848,0,0,0
138.24291,9.94454,840.73872,1374.7621482114,0,0,0
137.79928,9.91986,840.575,1366.9495657008,0,0,0
137.26849,9.93574,840.53199,1363.8640268326,0,0,0
137.0302,9.93805,840.40382,1361.81297911,0,0,0
136.9681,9.9554,840.46642,1363.57222274,0,0,0
138.5305,9.94254,840.64504,1377.34503747,0,0,0
138.60885,9.91913,840.59863,1374.8792023005,0,0,0
136.03676,9.9417,840.53923,1352.436656892,0,0,0
136.94472,9.96158,840.75767,1364.1857838576,0,0,0
137.57521,9.94274,840.62737,1367.8745434754,0,0,0
140.00316,9.94682,840.75256,1392.5862319512,0,0,0
137.45258,9.9261,840.95588,1364.368054338,0,0,0
139.90648,9.91542,840.53753,1387.2315099216,0,0,0
138.1596,9.9321,840.72084,1372.21496316,0,0,0
138.73796,9.93663,840.72935,1378.5877754748,0,0,0
139.78435,9.91233,840.95248,1385.5886060355,0,0,0
137.16063,9.9589,840.79834,1365.968998107,0,0,0
137.58655,9.96279,840.83304,1370.7459044745,0,0,0
137.50774,9.94122,840.94822,1366.9946950428,0,0,0
137.45202,9.95258,841.02316,1368.0022252116,0,0,0
136.52239,9.87342,841.16027,1347.9428958738,0,0,0
140.05919,9.89274,841.07554,1385.5691512806,0,0,0
138.76666,9.84281,841.46728,1365.8538687146,0,0,0
140.30527,9.78901,841.12621,1373.4496910827,0,0,0
141.59916,9.8567,840.96866,1395.700440372,0,0,0
137.14712,9.89369,840.79812,1356.8910896728,0,0,0
139.15705,9.85303,840.99761,1371.1185883615,0,0,0
138.77729,9.82836,841.02338,1363.9531659444,0,0,0
136.88555,9.8702,840.81345,1351.08775561,0,0,0
138.07533,9.87503,840.82793,1363.4980260099,0,0,0
139.62396,9.85255,840.9661,1375.652047098,0,0,0
136.10853,9.8548,841.07405,1341.322341444,0,0,0
137.29527,9.85586,840.72212,1353.1629597822,0,0,0
141.0336,9.82508,840.83346,1385.666402688,0,0,0
135.52576,9.83011,840.61907,1332.2331286336,0,0,0
137.31319,9.87217,841.22202,1355.5791549223,0,0,0
137.98832,9.85204,841.15261,1359.4664481728,0,0,0
141.86489,9.86144,841.1656,1398.9921008416,0,0,0
142.27217,9.86771,840.77108,1403.9005146307,0,0,0
139.59546,9.87486,841.10747,1378.4856241356,0,0,0
141.02576,9.83398,841.15878,1386.8445033248,0,0,0
138.75568,9.79277,840.95546,1358.8024604336,0,0,0
141.02136,9.75509,840.78599,1375.6760587224,0,0,0
139.62249,9.78705,840.77534,1366.4922907545,0,0,0
140.9429,9.824,840.93481,1384.6230496,0,0,0
139.63616,9.77677,840.69955,1365.1906200032,0,0,0
140.95611,9.7176,840.92161,1369.755094536,0,0,0
141.08422,9.74659,840.68656,1375.0900478098,0,0,0
140.91856,9.82743,840.59139,1384.8672841008,0,0,0
138.68386,9.76208,840.45215,1353.8429360288,0,0,0
138.9221,9.80489,840.86114,1362.115909069,0,0,0
141.72666,9.78829,841.01486,1387.2616488114,0,0,0
141.18403,9.73883,840.95993,1374.9672668849,0,0,0
141.84125,9.79556,840.93672,1389.41447485,0,0,0
139.06037,9.79723,840.94034,1362.4064287751,0,0,0
139.35722,9.75442,841.0519,1359.3488539124,0,0,0
139.07318,9.76839,840.92587,1358.5210607802,0,0,0
140.18279,9.79594,840.8505,1373.2221998726,0,0,0
140.37021,9.7863,840.82431,1373.704986123,0,0,0
139.60462,9.77674,841.08427,1364.8780725388,0,0,0
139.71091,9.77742,840.08127,1366.0122456522,0,0,0
138.38888,9.74221,840.09894,1348.2135306248,0,0,0
137.80844,9.78741,839.8771,1348.7877037404,0,0,0
137.90729,9.80498,840.06765,1352.1782203042,0,0,0
140.41819,9.80019,840.02911,1376.1249414561,0,0,0
139.84327,9.77142,840.37444,1366.4673253434,0,0,0
138.9921,9.75721,839.94161,1356.175108041,0,0,0
140.23087,9.75422,840.19688,1367.8427567714,0,0,0
137.90896,9.75099,839.96013,1344.7488898704,0,0,0
139.40384,9.78153,839.958,1363.5828430752,0,0,0
138.74323,9.7217,840.29844,1348.820059091,0,0,0
140.04279,9.75352,840.46982,1365.9101531208,0,0,0
138.71595,9.78494,840.67102,1357.327247793,0,0,0
143.06175,9.78178,840.37998,1399.398564915,0,0,0
139.29299,9.74858,840.60204,1357.9088564542,0,0,0
140.92225,9.76651,840.33527,1376.3185638475,0,0,0
139.86174,9.81139,840.47877,1372.2380772186,0,0,0
139.23843,9.80632,840.46024,1365.4166008776,0,0,0
141.93524,9.76522,840.54817,1386.0288443528,0,0,0
141.55827,9.77374,840.41149,1383.5537258298,0,0,0
141.03725,9.74504,840.69486,1374.41364274,0,0,0
139.53533,9.80221,840.68848,1367.7546070793,0,0,0
139.64314,9.8144,840.67187,1370.513633216,0,0,0
141.23991,9.77509,840.65058,1380.6328318419,0,0,0
138.30861,9.71996,840.98505,1344.3541568556,0,0,0
139.75378,9.76801,840.66676,1365.1163205778,0,0,0
140.99909,9.81405,841.00315,1383.7721192145,0,0,0
141.76801,9.7506,840.88541,1382.323158306,0,0,0
138.94988,9.7183,840.67975,1350.356618804,0,0,0
142.45302,9.78872,840.64909,1394.4327259344,0,0,0
140.00969,9.77476,840.46344,1368.5611174244,0,0,0
140.40432,9.74013,841.08384,1367.5563293616,0,0,0
139.61328,9.77054,840.73553,1364.0971367712,0,0,0
